project_id,project_type,state,district,land_area,affected_families,num_parcels,num_villages,notification_pct,survey_pct,verification_pct,objection_pct,award_pct,compensation_pct,rr_pct,possession_pct,overall_completion,legal_disputes,comp_total,comp_paid,comp_pending,avg_response_days,approval_delay,docs_total,docs_pending,doc_anomalies,velocity_change,project_value,delay_days,risk_score,delay_probability,is_delayed
LA-UP-0137,Airport,Uttar Pradesh,Meerut,3258.82,2029,1803,17,0.92,0.92,0.74,0.61,0.61,0.6,0.54,0.41,0.67,209,30886.32,16812.63,14073.69,8.5,29,64,26,3,12.8,1105.41,71,39,0.42,0
LA-T-0686,Canal/Irrigation,Telangana,Nizamabad,1776.83,1160,1236,11,0.89,0.78,0.66,0.62,0.44,0.44,0.38,0.38,0.57,121,17531.82,6200.75,11331.07,12.1,17,144,37,5,13.5,1912.59,70,39,0.41,0
LA-TN-0220,Canal/Irrigation,Tamil Nadu,Tirunelveli,459.52,474,413,4,1.0,1.0,0.86,0.86,0.75,0.75,0.71,0.67,0.82,28,4512.78,3188.75,1324.03,10.1,55,91,48,11,-22.9,1335.93,68,39,0.33,0
LA-T-0672,Industrial Corridor,Telangana,Hyderabad,446.95,778,754,5,0.93,0.93,0.7,0.7,0.63,0.53,0.53,0.53,0.69,87,9067.82,4246.72,4821.1,2.0,54,258,78,11,-64.5,2737.93,59,39,0.41,0
LA-K-0304,Industrial Corridor,Karnataka,Davanagere,585.26,877,681,7,0.9,0.67,0.63,0.61,0.43,0.43,0.43,0.34,0.56,11,14147.15,6001.88,8145.27,2.9,19,88,17,4,-70.0,2451.89,58,39,0.34,0
LA-WB-0610,SEZ,West Bengal,Darjeeling,786.3,1794,1865,16,1.0,1.0,0.88,0.78,0.78,0.74,0.74,0.59,0.81,14,12229.34,6975.39,5253.95,10.3,36,285,106,25,-23.5,1057.76,58,39,0.32,0
LA-K-0324,Railway,Karnataka,Tumakuru,2390.88,1847,1729,15,0.87,0.73,0.73,0.48,0.48,0.42,0.42,0.42,0.57,153,24612.99,8681.32,15931.67,14.6,9,75,17,0,-64.5,4568.37,56,39,0.4,0
LA-WB-0645,SEZ,West Bengal,Bardhaman,2409.73,1494,1358,12,1.0,1.0,0.75,0.75,0.75,0.59,0.59,0.59,0.75,123,28939.57,16395.0,12544.57,8.6,33,146,26,1,-95.0,469.49,55,39,0.32,0
LA-WB-0606,Smart City,West Bengal,Darjeeling,307.71,328,275,4,0.79,0.75,0.7,0.54,0.44,0.44,0.44,0.4,0.56,19,2175.09,926.61,1248.48,4.1,22,208,72,6,2.8,4075.64,50,39,0.32,0
LA-TN-0241,Airport,Tamil Nadu,Vellore,1212.39,1433,1367,12,0.82,0.82,0.66,0.66,0.63,0.63,0.63,0.46,0.66,99,7192.78,4072.74,3120.04,2.2,16,147,27,5,-22.7,4175.13,45,39,0.31,0
LA-AP-0753,National Highway,Andhra Pradesh,Vijayawada,1280.28,686,701,5,1.0,1.0,0.95,0.83,0.8,0.68,0.68,0.68,0.83,44,9590.2,6422.78,3167.42,20.6,7,293,62,4,-55.0,2166.31,39,39,0.36,0
LA-WB-0631,Power Transmission,West Bengal,Asansol,713.1,426,400,5,0.55,0.55,0.35,0.35,0.34,0.34,0.2,0.12,0.35,29,6164.41,1637.17,4527.24,6.0,14,95,44,9,-22.4,273.05,85,38,0.37,0
LA-K-0288,State Highway,Karnataka,Belagavi,1271.3,1774,1619,11,0.86,0.83,0.71,0.71,0.63,0.63,0.63,0.59,0.7,178,42955.44,26234.45,16720.99,16.7,28,50,21,4,-78.6,2916.18,83,38,0.41,0
LA-UP-0131,Smart City,Uttar Pradesh,Meerut,305.48,436,483,6,1.0,1.0,0.84,0.73,0.64,0.64,0.59,0.49,0.74,36,10848.92,6341.77,4507.15,9.5,56,291,106,10,-34.4,1239.67,79,38,0.4,0
LA-AP-0796,Defence,Andhra Pradesh,Tirupati,2492.55,1637,1608,17,0.59,0.59,0.55,0.48,0.38,0.38,0.34,0.34,0.46,112,25002.11,7707.66,17294.45,6.5,26,155,76,16,-22.6,4882.68,74,38,0.41,0
LA-M-0054,Smart City,Maharashtra,Solapur,734.61,1694,1681,17,1.0,0.88,0.77,0.77,0.77,0.72,0.64,0.64,0.77,248,16186.34,11464.03,4722.31,2.6,50,124,66,12,-50.0,3689.33,73,38,0.44,0
LA-T-0678,Power Transmission,Telangana,Warangal,930.78,399,505,5,0.75,0.63,0.63,0.54,0.5,0.41,0.41,0.34,0.53,6,5612.1,1795.75,3816.35,7.9,26,280,62,12,-21.3,2513.32,68,38,0.31,0
LA-WB-0588,Defence,West Bengal,Howrah,910.48,1711,1693,15,1.0,1.0,0.9,0.9,0.86,0.82,0.72,0.72,0.86,0,22011.09,15334.48,6676.61,7.6,60,93,8,1,-89.3,494.09,67,38,0.37,0
LA-R-0413,Industrial Corridor,Rajasthan,Bhilwara,194.5,386,511,4,0.86,0.86,0.84,0.61,0.61,0.59,0.57,0.55,0.69,64,5798.06,2472.05,3326.01,13.6,36,204,111,25,-2.1,1940.42,65,38,0.35,0
LA-AP-0805,Defence,Andhra Pradesh,Kakinada,898.82,498,535,4,0.84,0.76,0.76,0.64,0.64,0.5,0.41,0.41,0.62,3,11564.99,5712.18,5852.81,13.3,10,184,100,9,26.7,822.51,65,38,0.33,0
LA-UP-0109,Railway,Uttar Pradesh,Kanpur,828.37,501,588,5,0.84,0.84,0.75,0.75,0.75,0.74,0.63,0.56,0.73,6,9737.02,5620.56,4116.46,15.4,18,173,58,3,-19.4,574.91,63,38,0.43,0
LA-MP-0571,SEZ,Madhya Pradesh,Satna,2745.89,1754,1821,16,1.0,1.0,0.86,0.86,0.8,0.7,0.7,0.62,0.82,29,33243.66,22078.48,11165.18,20.1,35,257,58,15,-37.8,712.53,61,38,0.32,0
LA-TN-0184,Airport,Tamil Nadu,Coimbatore,1070.9,492,571,4,0.96,0.96,0.87,0.79,0.79,0.75,0.75,0.65,0.81,16,8435.01,4796.96,3638.05,18.3,53,71,12,0,-42.9,3284.55,59,38,0.31,0
LA-TN-0214,Airport,Tamil Nadu,Tiruchirappalli,1306.99,1490,1651,12,0.63,0.63,0.63,0.54,0.54,0.49,0.39,0.39,0.53,218,24500.64,11729.06,12771.58,12.4,2,197,106,23,27.3,4129.99,59,38,0.32,0
LA-K-0276,Smart City,Karnataka,Mangaluru,751.76,733,855,9,1.0,1.0,0.89,0.89,0.84,0.63,0.62,0.58,0.81,109,7831.12,4916.69,2914.43,15.4,0,281,135,28,17.0,2986.04,56,38,0.39,0
LA-WB-0662,National Highway,West Bengal,Malda,475.6,1019,844,9,0.79,0.7,0.7,0.58,0.58,0.48,0.43,0.35,0.58,7,20204.76,9173.71,11031.05,6.9,17,95,13,1,0.0,1189.44,54,38,0.43,0
LA-TN-0179,Canal/Irrigation,Tamil Nadu,Chennai,395.76,573,622,7,0.64,0.64,0.45,0.45,0.45,0.43,0.26,0.23,0.44,40,3912.55,1490.31,2422.24,5.6,7,221,40,9,-94.7,4262.54,49,38,0.32,0
LA-T-0722,SEZ,Telangana,Nalgonda,2438.4,1769,1788,17,0.9,0.8,0.67,0.67,0.59,0.59,0.51,0.32,0.63,7,35747.89,17566.92,18180.97,2.2,46,225,126,25,-14.6,3349.5,45,38,0.37,0
LA-AP-0751,Airport,Andhra Pradesh,Vijayawada,370.31,512,448,4,0.92,0.92,0.92,0.73,0.73,0.66,0.54,0.54,0.74,62,6344.71,3057.89,3286.82,6.2,17,224,72,5,10.5,2698.09,45,38,0.41,0
LA-TN-0171,State Highway,Tamil Nadu,Chennai,361.49,881,989,8,1.0,0.94,0.76,0.63,0.63,0.6,0.6,0.48,0.7,67,20651.05,11899.83,8751.22,4.4,27,122,9,1,2.4,4621.98,42,38,0.35,0
LA-AP-0749,Metro Rail,Andhra Pradesh,Vijayawada,968.58,877,764,9,1.0,1.0,0.78,0.78,0.76,0.61,0.61,0.58,0.77,12,9094.9,5204.08,3890.82,3.8,43,188,113,0,-96.0,2679.34,41,38,0.43,0
LA-WB-0594,Expressway,West Bengal,Howrah,491.42,431,519,5,0.89,0.73,0.73,0.55,0.55,0.43,0.43,0.43,0.59,36,9452.27,4034.54,5417.73,4.4,0,127,39,3,-31.0,2035.35,38,38,0.43,0
LA-UP-0096,Power Transmission,Uttar Pradesh,Varanasi,2164.66,1170,1119,11,1.0,0.71,0.71,0.65,0.48,0.47,0.43,0.4,0.61,32,20481.37,9193.31,11288.06,7.3,42,178,98,10,3.1,3590.47,82,37,0.3,0
LA-UP-0089,Power Transmission,Uttar Pradesh,Agra,528.33,1275,1193,10,1.0,0.98,0.93,0.83,0.74,0.74,0.57,0.57,0.79,100,21129.2,15525.78,5603.42,23.4,30,118,42,4,-43.2,4670.42,75,37,0.3,0
LA-K-0292,Metro Rail,Karnataka,Belagavi,2212.3,1434,1363,14,0.79,0.47,0.42,0.33,0.33,0.24,0.24,0.13,0.37,33,18052.17,3064.27,14987.9,3.5,12,232,79,6,-44.9,2767.58,74,37,0.33,0
LA-AP-0804,National Highway,Andhra Pradesh,Kakinada,1804.2,1878,1858,18,0.86,0.73,0.69,0.56,0.56,0.56,0.55,0.55,0.63,216,14545.67,6705.2,7840.47,22.2,0,157,59,3,14.3,4051.75,73,37,0.39,0
LA-WB-0621,Smart City,West Bengal,Durgapur,385.87,1076,875,8,1.0,1.0,0.96,0.78,0.78,0.74,0.63,0.58,0.81,127,10077.6,5688.23,4389.37,9.3,45,154,19,2,-9.1,2686.33,71,37,0.44,0
LA-M-0071,Metro Rail,Maharashtra,Amravati,471.41,264,281,3,1.0,0.93,0.93,0.79,0.68,0.68,0.53,0.53,0.76,38,3259.33,2083.78,1175.55,14.5,23,261,58,2,-41.7,1310.85,68,37,0.38,0
LA-K-0317,SEZ,Karnataka,Ballari,1930.24,1536,1807,18,0.92,0.64,0.55,0.55,0.47,0.47,0.33,0.31,0.53,30,34980.77,14878.99,20101.78,10.2,3,237,105,2,18.4,973.89,64,37,0.38,0
LA-G-0482,Defence,Gujarat,Junagadh,332.9,236,229,4,0.87,0.87,0.74,0.74,0.67,0.67,0.55,0.48,0.7,24,1562.56,1008.55,554.01,4.3,28,286,29,1,-41.2,2155.69,62,37,0.37,0
LA-K-0307,Smart City,Karnataka,Ballari,1258.88,930,1047,8,1.0,0.96,0.89,0.82,0.78,0.72,0.72,0.62,0.81,28,17952.29,11509.39,6442.9,13.6,9,289,143,13,-27.9,4306.44,53,37,0.4,0
LA-AP-0793,Airport,Andhra Pradesh,Tirupati,438.96,591,745,7,1.0,0.88,0.88,0.88,0.68,0.68,0.68,0.68,0.8,33,8823.17,4999.6,3823.57,10.3,59,226,70,0,-58.3,4205.98,53,37,0.4,0
LA-G-0480,Smart City,Gujarat,Junagadh,2381.04,1464,1853,17,1.0,0.98,0.89,0.74,0.73,0.73,0.7,0.63,0.8,209,15524.77,9458.0,6066.77,3.2,58,163,92,27,-15.8,4060.54,52,37,0.44,0
LA-MP-0498,National Highway,Madhya Pradesh,Bhopal,2280.27,2114,1996,17,0.96,0.95,0.86,0.85,0.65,0.55,0.55,0.55,0.74,34,39208.49,17884.02,21324.47,2.9,58,71,7,2,22.2,4870.82,47,37,0.4,0
LA-WB-0626,Industrial Corridor,West Bengal,Durgapur,1130.68,1712,1632,16,0.97,0.87,0.87,0.87,0.7,0.64,0.64,0.64,0.78,236,11895.43,6717.7,5177.73,3.7,8,288,53,3,9.3,3683.06,45,37,0.44,0
LA-G-0468,Power Transmission,Gujarat,Bhavnagar,1235.43,1766,1555,15,1.0,0.84,0.81,0.79,0.78,0.74,0.64,0.51,0.76,206,11433.5,7496.99,3936.51,8.6,6,297,167,13,-65.1,3208.11,42,37,0.4,0
LA-TN-0172,Metro Rail,Tamil Nadu,Chennai,790.47,2031,1909,18,1.0,0.97,0.85,0.85,0.85,0.66,0.66,0.66,0.81,84,29120.16,15614.77,13505.39,4.5,27,231,13,1,-96.2,2762.44,41,37,0.42,0
LA-AP-0809,State Highway,Andhra Pradesh,Rajahmundry,2188.42,1160,1300,14,1.0,0.9,0.88,0.73,0.7,0.7,0.7,0.67,0.79,99,12865.74,8749.97,4115.77,7.0,16,200,31,0,-57.7,827.96,38,37,0.29,0
LA-K-0315,Railway,Karnataka,Ballari,444.35,331,380,3,1.0,0.88,0.79,0.79,0.79,0.72,0.72,0.53,0.78,52,5222.93,3366.59,1856.34,18.1,33,291,24,4,-9.4,4670.66,83,36,0.38,0
LA-T-0724,Airport,Telangana,Nalgonda,739.03,1335,1496,16,0.75,0.68,0.51,0.51,0.48,0.48,0.32,0.32,0.51,150,20326.32,9067.29,11259.03,7.7,20,121,19,5,-26.5,4804.08,79,36,0.41,0
LA-K-0266,Industrial Corridor,Karnataka,Hubballi,322.4,565,509,3,1.0,0.82,0.71,0.71,0.67,0.6,0.6,0.58,0.71,8,7995.99,3434.17,4561.82,9.4,43,76,33,6,3.5,1800.9,75,36,0.42,0
LA-UP-0095,National Highway,Uttar Pradesh,Varanasi,548.08,391,533,5,0.98,0.72,0.72,0.71,0.71,0.69,0.65,0.44,0.7,78,6776.81,3533.09,3243.72,14.5,22,50,20,3,-17.6,4150.79,74,36,0.34,0
LA-UP-0149,Power Transmission,Uttar Pradesh,Ghaziabad,580.51,702,695,5,1.0,0.9,0.83,0.79,0.72,0.71,0.59,0.48,0.75,49,9873.42,5538.36,4335.06,20.8,29,51,8,0,-25.8,2804.78,69,36,0.31,0
LA-G-0484,Railway,Gujarat,Gandhinagar,923.4,1637,1756,15,1.0,0.86,0.86,0.86,0.66,0.66,0.66,0.61,0.77,130,16682.02,10114.45,6567.57,7.0,59,279,160,1,0.0,1828.62,67,36,0.32,0
LA-G-0497,Expressway,Gujarat,Gandhinagar,545.29,249,275,5,1.0,1.0,0.83,0.76,0.76,0.76,0.72,0.72,0.82,28,2278.62,1483.05,795.57,9.0,37,116,61,18,-95.2,162.71,65,36,0.42,0
LA-G-0470,SEZ,Gujarat,Jamnagar,1850.14,1008,1025,13,0.98,0.97,0.78,0.71,0.71,0.71,0.51,0.51,0.73,43,14109.86,7353.39,6756.47,3.2,56,126,63,17,-23.9,3501.88,51,36,0.42,0
LA-MP-0539,Railway,Madhya Pradesh,Ujjain,683.15,1899,1869,18,1.0,0.91,0.91,0.82,0.68,0.68,0.56,0.56,0.77,97,14846.81,9825.53,5021.28,17.0,36,123,47,11,-15.9,856.31,79,35,0.27,0
LA-WB-0652,Power Transmission,West Bengal,Bardhaman,1310.21,673,840,8,1.0,0.79,0.79,0.63,0.63,0.63,0.63,0.51,0.7,58,4595.65,2033.58,2562.07,12.3,30,180,44,1,-43.2,548.51,76,35,0.41,0
LA-T-0698,Railway,Telangana,Karimnagar,329.24,231,280,3,0.93,0.93,0.71,0.71,0.62,0.62,0.59,0.55,0.71,12,3151.82,1425.62,1726.2,10.6,33,218,112,23,-96.4,4471.08,72,35,0.33,0
LA-T-0733,Defence,Telangana,Adilabad,754.62,1302,1154,10,1.0,1.0,0.77,0.77,0.7,0.7,0.62,0.62,0.77,11,19945.79,9773.4,10172.39,14.2,41,261,127,6,-96.0,1756.3,72,35,0.33,0
LA-R-0393,Metro Rail,Rajasthan,Bikaner,1829.04,1852,1913,17,0.87,0.68,0.68,0.57,0.57,0.44,0.44,0.4,0.58,15,40348.87,16572.87,23776.0,5.3,12,161,75,9,-87.5,3861.82,59,35,0.4,0
LA-K-0300,Defence,Karnataka,Davanagere,343.53,298,386,5,1.0,0.84,0.81,0.61,0.61,0.61,0.57,0.56,0.7,18,6296.13,3195.49,3100.64,2.4,55,83,29,3,-31.5,2814.58,58,35,0.39,0
LA-MP-0553,State Highway,Madhya Pradesh,Sagar,2409.67,1678,1824,16,0.79,0.78,0.52,0.52,0.41,0.3,0.28,0.28,0.48,176,11022.79,3000.55,8022.24,5.2,1,225,56,13,-1.7,4745.42,57,35,0.28,0
LA-M-0025,National Highway,Maharashtra,Nashik,2824.7,1854,1864,18,0.9,0.81,0.81,0.77,0.77,0.69,0.66,0.51,0.74,272,39260.62,22376.15,16884.47,21.6,11,96,48,13,-30.2,4876.11,56,35,0.34,0
LA-WB-0611,Airport,West Bengal,Darjeeling,755.24,1723,1811,18,1.0,0.86,0.84,0.81,0.73,0.73,0.64,0.64,0.78,170,20185.5,12739.04,7446.46,24.6,12,292,149,35,-8.8,2840.02,56,35,0.27,0
LA-M-0047,Railway,Maharashtra,Solapur,1055.51,745,800,9,0.95,0.95,0.86,0.86,0.72,0.72,0.71,0.63,0.8,20,8305.04,5066.09,3238.95,7.6,34,88,10,2,-94.1,1363.73,55,35,0.29,0
LA-K-0309,SEZ,Karnataka,Ballari,513.91,1105,1333,12,0.81,0.81,0.75,0.73,0.7,0.65,0.63,0.56,0.71,23,11119.78,6536.68,4583.1,14.0,11,243,36,6,21.9,2343.59,50,35,0.39,0
LA-R-0360,Power Transmission,Rajasthan,Udaipur,1245.94,646,631,4,1.0,0.9,0.9,0.9,0.81,0.76,0.52,0.52,0.79,52,4161.57,3061.61,1099.96,14.6,6,64,15,0,-50.0,392.86,39,35,0.35,0
LA-T-0684,Canal/Irrigation,Telangana,Nizamabad,574.98,395,308,3,1.0,1.0,0.9,0.9,0.84,0.84,0.72,0.58,0.85,15,4256.87,2795.97,1460.9,13.2,28,265,150,2,-54.5,1738.5,39,35,0.37,0
LA-WB-0601,Smart City,West Bengal,Darjeeling,1713.66,1562,1678,18,1.0,1.0,0.83,0.8,0.8,0.63,0.57,0.57,0.78,232,32104.7,14775.69,17329.01,19.7,4,113,25,2,-15.5,292.09,76,34,0.33,0
LA-T-0735,SEZ,Telangana,Adilabad,3151.75,1624,1645,16,0.67,0.63,0.63,0.57,0.56,0.4,0.38,0.26,0.51,96,9129.64,3473.49,5656.15,4.5,11,222,95,8,-81.0,2721.01,71,34,0.3,0
LA-WB-0642,Power Transmission,West Bengal,Asansol,1565.05,1140,1096,11,0.99,0.88,0.88,0.67,0.67,0.63,0.63,0.63,0.75,84,6968.65,3236.87,3731.78,21.1,7,131,50,12,22.2,4484.2,68,34,0.4,0
LA-TN-0211,Expressway,Tamil Nadu,Tiruchirappalli,126.99,178,269,4,0.77,0.77,0.63,0.63,0.63,0.53,0.51,0.5,0.62,4,3088.7,1461.78,1626.92,5.3,3,217,106,6,-39.1,2054.78,58,34,0.42,0
LA-M-0027,SEZ,Maharashtra,Aurangabad,2529.28,2020,1887,15,0.74,0.68,0.68,0.56,0.56,0.49,0.44,0.42,0.57,191,17532.65,6979.79,10552.86,12.9,10,162,62,9,-86.7,4523.19,56,34,0.38,0
LA-MP-0554,Railway,Madhya Pradesh,Sagar,367.3,463,370,4,0.96,0.74,0.69,0.47,0.47,0.47,0.41,0.31,0.56,27,5406.83,2140.71,3266.12,3.2,34,279,107,4,-65.5,1430.92,55,34,0.42,0
LA-AP-0761,Metro Rail,Andhra Pradesh,Guntur,2937.74,1835,1964,17,0.99,0.96,0.87,0.68,0.68,0.62,0.6,0.6,0.75,116,42290.78,18631.9,23658.88,2.2,54,90,18,1,-95.8,4434.13,50,34,0.28,0
LA-K-0273,Power Transmission,Karnataka,Mangaluru,398.08,427,525,7,1.0,1.0,0.91,0.77,0.77,0.77,0.71,0.71,0.83,35,7423.17,5232.29,2190.88,4.5,18,142,38,5,-36.4,1203.31,49,34,0.4,0
LA-G-0477,Airport,Gujarat,Junagadh,1484.32,1997,1830,17,1.0,0.77,0.76,0.76,0.69,0.53,0.49,0.44,0.68,65,35773.29,14144.88,21628.41,4.3,28,170,27,3,-47.4,3365.75,46,34,0.33,0
LA-K-0329,Smart City,Karnataka,Tumakuru,560.88,1427,1610,15,0.97,0.97,0.97,0.94,0.89,0.68,0.68,0.68,0.85,133,25133.28,15475.54,9657.74,13.0,16,272,111,0,-64.5,4720.64,40,34,0.27,0
LA-TN-0183,State Highway,Tamil Nadu,Coimbatore,2912.56,2137,2189,18,0.83,0.83,0.83,0.83,0.78,0.68,0.49,0.49,0.72,317,24054.42,14982.36,9072.06,17.6,8,111,26,1,-45.5,3795.75,73,33,0.4,0
LA-WB-0653,Airport,West Bengal,Bardhaman,1756.91,1073,1018,10,1.0,1.0,0.87,0.86,0.75,0.72,0.63,0.63,0.81,111,16427.9,11459.18,4968.72,13.4,16,258,118,2,8.5,3950.42,69,33,0.29,0
LA-M-0014,Metro Rail,Maharashtra,Nagpur,1131.58,1611,1552,13,0.84,0.84,0.78,0.68,0.68,0.59,0.59,0.44,0.68,219,28994.6,12172.39,16822.21,11.3,24,148,28,2,-96.0,1199.11,67,33,0.25,0
LA-TN-0185,Industrial Corridor,Tamil Nadu,Coimbatore,2795.49,1781,1772,15,0.75,0.75,0.71,0.59,0.57,0.55,0.49,0.49,0.61,113,24272.52,12180.16,12092.36,2.1,36,99,17,5,-32.0,1799.52,62,33,0.32,0
LA-T-0675,Canal/Irrigation,Telangana,Warangal,1523.08,1094,1326,14,0.96,0.77,0.69,0.69,0.66,0.56,0.45,0.45,0.65,141,18070.45,10080.9,7989.55,6.7,7,96,38,3,-70.4,2252.04,55,33,0.3,0
LA-G-0496,National Highway,Gujarat,Gandhinagar,1638.68,1386,1502,16,0.97,0.96,0.84,0.73,0.7,0.67,0.57,0.57,0.75,71,14448.69,8350.04,6098.65,19.7,10,197,60,16,-32.7,3046.16,47,33,0.4,0
LA-AP-0789,Industrial Corridor,Andhra Pradesh,Kurnool,854.45,610,760,9,0.88,0.88,0.74,0.72,0.69,0.58,0.58,0.47,0.69,22,12496.32,6557.09,5939.23,23.4,0,131,24,0,-8.8,1975.98,73,32,0.27,0
LA-UP-0077,Canal/Irrigation,Uttar Pradesh,Lucknow,1295.73,1310,1562,17,1.0,0.76,0.76,0.76,0.76,0.63,0.63,0.56,0.73,25,30007.54,17421.13,12586.41,2.9,58,110,63,6,-94.4,2087.14,72,32,0.29,0
LA-TN-0193,Power Transmission,Tamil Nadu,Coimbatore,3231.72,2183,2102,18,1.0,1.0,0.93,0.89,0.64,0.64,0.64,0.64,0.8,281,20427.09,10886.11,9540.98,8.7,44,176,99,4,-14.8,4379.13,70,32,0.26,0
LA-M-0006,Expressway,Maharashtra,Pune,617.7,253,360,5,0.87,0.87,0.71,0.65,0.62,0.62,0.62,0.57,0.69,8,4443.94,2661.97,1781.97,16.9,19,199,78,20,-95.7,4580.52,69,32,0.3,0
LA-G-0469,Airport,Gujarat,Jamnagar,473.08,599,835,9,1.0,1.0,1.0,0.82,0.8,0.69,0.69,0.69,0.84,76,8520.16,4994.54,3525.62,10.0,40,237,55,11,-6.7,4220.44,66,32,0.34,0
LA-M-0021,Canal/Irrigation,Maharashtra,Nashik,800.61,719,735,13,1.0,0.91,0.89,0.77,0.65,0.65,0.65,0.47,0.75,17,13134.05,6384.74,6749.31,10.2,28,183,41,9,-23.7,4203.21,65,32,0.36,0
LA-UP-0128,Metro Rail,Uttar Pradesh,Prayagraj,2479.3,1437,1340,14,1.0,0.97,0.91,0.8,0.66,0.61,0.61,0.61,0.77,108,35377.58,18355.81,17021.77,11.7,5,74,26,7,-18.6,2762.86,50,32,0.37,0
LA-K-0260,Expressway,Karnataka,Mysuru,395.73,499,569,5,0.81,0.81,0.73,0.63,0.63,0.63,0.6,0.53,0.67,36,6527.37,2993.22,3534.15,10.9,28,180,15,4,-46.8,1791.41,46,32,0.27,0
LA-WB-0650,SEZ,West Bengal,Bardhaman,701.0,498,525,7,0.99,0.99,0.95,0.79,0.79,0.65,0.65,0.62,0.8,14,5537.5,2667.37,2870.13,7.4,56,99,45,5,-76.5,3852.45,72,31,0.3,0
LA-WB-0613,Canal/Irrigation,West Bengal,Siliguri,576.69,336,442,5,0.94,0.87,0.87,0.85,0.65,0.63,0.63,0.52,0.74,19,3570.05,2185.74,1384.31,2.6,46,149,43,6,31.0,817.74,68,31,0.35,0
LA-AP-0757,Airport,Andhra Pradesh,Vijayawada,779.76,615,561,6,1.0,1.0,0.99,0.78,0.78,0.66,0.64,0.64,0.81,19,13358.25,8333.7,5024.55,21.1,12,118,11,1,-50.0,810.69,68,31,0.25,0
LA-MP-0561,Canal/Irrigation,Madhya Pradesh,Rewa,678.73,751,646,8,1.0,0.96,0.88,0.8,0.8,0.8,0.59,0.59,0.8,24,5848.04,4254.99,1593.05,24.6,15,139,22,3,-7.5,1293.51,65,31,0.35,0
LA-UP-0078,National Highway,Uttar Pradesh,Lucknow,752.81,351,512,6,1.0,1.0,0.89,0.76,0.76,0.76,0.67,0.67,0.81,70,5333.08,3971.04,1362.04,4.5,46,170,44,3,5.3,2182.57,55,31,0.25,0
LA-M-0033,Power Transmission,Maharashtra,Thane,2681.96,1451,1535,16,0.81,0.81,0.63,0.63,0.63,0.56,0.53,0.46,0.63,194,35828.46,14783.79,21044.67,4.5,8,202,28,6,-94.1,1401.22,53,31,0.28,0
LA-G-0451,Industrial Corridor,Gujarat,Rajkot,740.21,1677,1789,16,1.0,1.0,0.97,0.91,0.89,0.64,0.64,0.54,0.82,194,21182.75,12113.01,9069.74,8.2,36,68,5,1,-28.9,3585.29,52,31,0.35,0
LA-AP-0797,Canal/Irrigation,Andhra Pradesh,Tirupati,2990.83,1811,1827,18,0.97,0.95,0.78,0.73,0.73,0.73,0.73,0.68,0.79,138,39001.34,24998.4,14002.94,4.9,9,138,24,0,-94.4,3067.1,48,31,0.38,0
LA-R-0337,Defence,Rajasthan,Jaipur,1099.13,1355,1268,13,1.0,0.92,0.71,0.58,0.58,0.54,0.45,0.45,0.65,39,23290.09,9586.57,13703.52,9.4,11,213,60,1,-23.3,2351.1,42,31,0.36,0
LA-T-0668,National Highway,Telangana,Hyderabad,2409.87,1532,1808,15,1.0,0.82,0.82,0.69,0.69,0.69,0.68,0.51,0.74,108,11389.21,6225.23,5163.98,13.7,6,93,43,10,-3.7,3045.95,37,31,0.26,0
LA-R-0350,National Highway,Rajasthan,Jodhpur,776.25,1980,1783,16,1.0,0.82,0.8,0.8,0.8,0.66,0.66,0.66,0.78,53,42178.79,23496.61,18682.18,10.4,41,188,71,16,10.5,2903.85,64,30,0.3,0
LA-TN-0223,Smart City,Tamil Nadu,Erode,2022.46,1653,1681,14,1.0,1.0,0.87,0.87,0.79,0.76,0.76,0.7,0.84,206,21569.13,13653.11,7916.02,10.7,0,80,35,7,-46.9,4256.33,56,30,0.23,0
LA-WB-0605,Canal/Irrigation,West Bengal,Darjeeling,2266.91,1651,1559,13,1.0,0.92,0.92,0.82,0.82,0.8,0.62,0.62,0.81,77,16207.56,11518.96,4688.6,12.2,8,162,55,13,-5.1,3050.32,55,30,0.36,0
LA-K-0327,Industrial Corridor,Karnataka,Tumakuru,2988.18,1577,1589,15,1.0,0.84,0.67,0.67,0.67,0.61,0.51,0.4,0.67,41,13967.36,7065.53,6901.83,4.8,44,267,136,9,-88.5,1807.92,52,30,0.35,0
LA-K-0330,Canal/Irrigation,Karnataka,Tumakuru,2074.99,1000,1122,12,0.9,0.84,0.72,0.5,0.5,0.5,0.47,0.41,0.6,83,8859.54,3633.75,5225.79,10.9,7,59,10,1,26.3,2332.29,51,30,0.23,0
LA-G-0422,Railway,Gujarat,Ahmedabad,280.68,153,145,5,0.98,0.98,0.82,0.71,0.66,0.66,0.66,0.66,0.77,13,2798.27,1822.56,975.71,12.0,13,186,43,9,-41.4,3187.16,41,30,0.33,0
LA-K-0293,Expressway,Karnataka,Belagavi,2502.42,1243,1541,13,1.0,0.88,0.7,0.7,0.7,0.62,0.59,0.53,0.71,133,26510.61,15022.83,11487.78,3.2,10,167,42,7,11.5,3204.56,35,30,0.27,0
LA-K-0306,National Highway,Karnataka,Ballari,1183.35,1512,1568,12,0.98,0.98,0.83,0.75,0.73,0.69,0.63,0.63,0.78,23,31975.12,18710.38,13264.74,14.6,30,292,88,25,8.7,2371.69,65,29,0.24,0
